Indicator Code,Country or Area Code,Country or Area,Time Code,Year,Value,Value Footnotes
NY.GDP.PCAP.PP.CD,ERI,Eritrea,2005,2005,1575.13894,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,2004,2004,1547.725867,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,2003,2003,1553.454922,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,2002,2002,1642.460552,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,2001,2001,1639.997654,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,2000,2000,1528.581661,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,1999,1999,1581.613248,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,1998,1998,1580.77583,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,1997,1997,1543.829478,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,1996,1996,1405.606253,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,1995,1995,1258.913,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,1994,1994,1191.114145,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,1993,1993,953.3712002,
NY.GDP.PCAP.PP.CD,ERI,Eritrea,1992,1992,813.9635626,
NY.GDP.PCAP.PP.CD,EST,Estonia,2018,2018,36358.02776,
NY.GDP.PCAP.PP.CD,EST,Estonia,2017,2017,33820.91873,
NY.GDP.PCAP.PP.CD,EST,Estonia,2016,2016,31231.47115,
NY.GDP.PCAP.PP.CD,EST,Estonia,2015,2015,29397.12984,
NY.GDP.PCAP.PP.CD,EST,Estonia,2014,2014,29135.7044,
NY.GDP.PCAP.PP.CD,EST,Estonia,2013,2013,27642.58537,
NY.GDP.PCAP.PP.CD,EST,Estonia,2012,2012,26190.55295,
NY.GDP.PCAP.PP.CD,EST,Estonia,2011,2011,24777.46819,
NY.GDP.PCAP.PP.CD,EST,Estonia,2010,2010,21809.42391,
NY.GDP.PCAP.PP.CD,EST,Estonia,2009,2009,20613.56268,
NY.GDP.PCAP.PP.CD,EST,Estonia,2008,2008,22830.09032,
NY.GDP.PCAP.PP.CD,EST,Estonia,2007,2007,22168.645,
NY.GDP.PCAP.PP.CD,EST,Estonia,2006,2006,19310.00474,
NY.GDP.PCAP.PP.CD,EST,Estonia,2005,2005,16624.91204,
NY.GDP.PCAP.PP.CD,EST,Estonia,2004,2004,14521.35657,
NY.GDP.PCAP.PP.CD,EST,Estonia,2003,2003,13123.02805,
NY.GDP.PCAP.PP.CD,EST,Estonia,2002,2002,11670.36527,
NY.GDP.PCAP.PP.CD,EST,Estonia,2001,2001,10326.28527,
NY.GDP.PCAP.PP.CD,EST,Estonia,2000,2000,9437.242789,
NY.GDP.PCAP.PP.CD,EST,Estonia,1999,1999,8419.571355,
NY.GDP.PCAP.PP.CD,EST,Estonia,1998,1998,8438.264699,
NY.GDP.PCAP.PP.CD,EST,Estonia,1997,1997,7966.306455,
NY.GDP.PCAP.PP.CD,EST,Estonia,1996,1996,6870.955277,
NY.GDP.PCAP.PP.CD,EST,Estonia,1995,1995,6460.460136,
NY.GDP.PCAP.PP.CD,EST,Estonia,1994,1994,5946.618467,
NY.GDP.PCAP.PP.CD,EST,Estonia,1993,1993,5794.27824,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2018,2018,8809.15287,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2017,2017,8493.901672,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2016,2016,8762.409643,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2015,2015,8843.699095,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2014,2014,8796.98244,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2013,2013,8708.795992,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2012,2012,8266.681516,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2011,2011,8057.541253,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2010,2010,7771.360632,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2009,2009,7452.651059,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2008,2008,7334.465868,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2007,2007,7185.803036,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2006,2006,6743.04907,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2005,2005,6208.002453,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2004,2004,5703.511323,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2003,2003,5378.01045,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2002,2002,5101.4045,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2001,2001,4837.101281,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,2000,2000,4721.955473,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,1999,1999,4590.530334,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,1998,1998,4459.14021,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,1997,1997,4371.165727,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,1996,1996,4246.731917,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,1995,1995,4096.957023,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,1994,1994,3909.153772,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,1993,1993,3821.541368,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,1992,1992,3707.132083,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,1991,1991,3601.506454,
NY.GDP.PCAP.PP.CD,SWZ,Eswatini,1990,1990,3518.530554,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2018,2018,2153.149415,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2017,2017,2021.561046,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2016,2016,1878.812497,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2015,2015,1657.345099,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2014,2014,1513.703841,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2013,2013,1283.570926,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2012,2012,1213.596465,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2011,2011,1134.784848,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2010,2010,1028.324031,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2009,2009,928.6259394,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2008,2008,870.7155278,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2007,2007,792.3537912,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2006,2006,711.5872352,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2005,2005,640.6583194,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2004,2004,571.403849,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2003,2003,503.9725938,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2002,2002,520.3394291,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2001,2001,519.2718116,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,2000,2000,482.884561,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,1999,1999,458.3056899,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,1998,1998,442.2196067,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,1997,1997,466.471214,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,1996,1996,458.3263627,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,1995,1995,413.2200465,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,1994,1994,394.2678009,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,1993,1993,387.3255226,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,1992,1992,346.5837062,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,1991,1991,384.6039924,
NY.GDP.PCAP.PP.CD,ETH,Ethiopia,1990,1990,415.0237011,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2018,2018,47283.03595,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2017,2017,45748.61085,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2016,2016,43532.31908,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2015,2015,41058.21372,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2014,2014,39949.92374,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2013,2013,38981.95278,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2012,2012,37801.90603,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2011,2011,37435.6766,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2010,2010,35795.60234,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2009,2009,34821.29081,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2008,2008,35709.62981,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2007,2007,34382.70722,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2006,2006,32494.84741,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2005,2005,30076.74712,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2004,2004,29051.46179,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2003,2003,27953.21245,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2002,2002,27533.83871,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2001,2001,26504.75452,
NY.GDP.PCAP.PP.CD,EMU,Euro area,2000,2000,25323.71309,
NY.GDP.PCAP.PP.CD,EMU,Euro area,1999,1999,23840.95017,
NY.GDP.PCAP.PP.CD,EMU,Euro area,1998,1998,22960.50025,
NY.GDP.PCAP.PP.CD,EMU,Euro area,1997,1997,21908.81709,
NY.GDP.PCAP.PP.CD,EMU,Euro area,1996,1996,21041.12106,
NY.GDP.PCAP.PP.CD,EMU,Euro area,1995,1995,20413.36944,
NY.GDP.PCAP.PP.CD,EMU,Euro area,1994,1994,19566.2139,
NY.GDP.PCAP.PP.CD,EMU,Euro area,1993,1993,18752.18769,
NY.GDP.PCAP.PP.CD,EMU,Euro area,1992,1992,18518.06929,
NY.GDP.PCAP.PP.CD,EMU,Euro area,1991,1991,17941.63877,
NY.GDP.PCAP.PP.CD,EMU,Euro area,1990,1990,16983.29121,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2018,2018,35535.34435,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2017,2017,34069.87487,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2016,2016,32293.08774,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2015,2015,30891.08695,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2014,2014,30468.49784,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2013,2013,29721.71359,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2012,2012,28424.24551,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2011,2011,27663.18532,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2010,2010,26123.37009,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2009,2009,25080.11911,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2008,2008,25783.6428,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2007,2007,24125.57867,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2006,2006,22513.10908,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2005,2005,20346.79726,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2004,2004,19303.77585,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2003,2003,18180.43907,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2002,2002,17526.85562,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2001,2001,16724.51157,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,2000,2000,15921.5723,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,1999,1999,14783.16377,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,1998,1998,14233.54744,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,1997,1997,13948.63301,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,1996,1996,13353.63979,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,1995,1995,12907.22135,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,1994,1994,12420.2587,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,1993,1993,12215.86727,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,1992,1992,12131.24149,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,1991,1991,12095.89883,
NY.GDP.PCAP.PP.CD,ECS,Europe & Central Asia,1990,1990,11804.61824,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2018,2018,22204.78387,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2017,2017,20831.07307,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2016,2016,19570.01631,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2015,2015,19192.60653,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2014,2014,19657.10755,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2013,2013,19246.54111,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2012,2012,17856.12033,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2011,2011,16850.66588,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2010,2010,15276.54089,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2009,2009,14273.93784,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2008,2008,14788.72474,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2007,2007,12926.67905,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2006,2006,11626.77415,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2005,2005,9729.433107,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2004,2004,8639.735957,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2003,2003,7735.763389,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2002,2002,6998.150547,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2001,2001,6537.424464,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),2000,2000,6189.182551,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),1999,1999,5522.396027,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),1998,1998,5342.796597,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),1997,1997,5843.153503,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),1996,1996,5586.400006,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),1995,1995,5511.175971,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),1994,1994,5507.375701,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),1993,1993,6107.607279,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),1992,1992,6340.996628,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),1991,1991,6883.390161,
NY.GDP.PCAP.PP.CD,ECA,Europe & Central Asia (excluding high income),1990,1990,7047.74326,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2018,2018,23350.86007,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2017,2017,21930.3687,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2016,2016,20544.01914,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2015,2015,19978.59904,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2014,2014,20225.76608,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2013,2013,19760.48882,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2012,2012,18447.44428,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2011,2011,17452.34739,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2010,2010,15898.61235,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2009,2009,14874.44989,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2008,2008,15248.99516,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2007,2007,13364.42158,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2006,2006,11988.20312,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2005,2005,10144.52156,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2004,2004,9128.721661,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2003,2003,8182.628656,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2002,2002,7484.204888,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2001,2001,6989.320476,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),2000,2000,6610.524478,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),1999,1999,5971.597884,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),1998,1998,5766.959473,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),1997,1997,6139.749363,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),1996,1996,5863.344557,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),1995,1995,5723.357116,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),1994,1994,5637.284012,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),1993,1993,6091.155547,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),1992,1992,6246.748277,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),1991,1991,6697.97826,
NY.GDP.PCAP.PP.CD,TEC,Europe & Central Asia (IDA & IBRD),1990,1990,6886.377622,
NY.GDP.PCAP.PP.CD,EUU,European Union,2018,2018,44386.66566,
NY.GDP.PCAP.PP.CD,EUU,European Union,2017,2017,42792.2547,
NY.GDP.PCAP.PP.CD,EUU,European Union,2016,2016,40553.15243,
NY.GDP.PCAP.PP.CD,EUU,European Union,2015,2015,38227.79804,
NY.GDP.PCAP.PP.CD,EUU,European Union,2014,2014,37076.05696,
NY.GDP.PCAP.PP.CD,EUU,European Union,2013,2013,36087.54315,
NY.GDP.PCAP.PP.CD,EUU,European Union,2012,2012,34937.29121,
NY.GDP.PCAP.PP.CD,EUU,European Union,2011,2011,34465.41987,
NY.GDP.PCAP.PP.CD,EUU,European Union,2010,2010,32871.06893,
NY.GDP.PCAP.PP.CD,EUU,European Union,2009,2009,31836.16882,
NY.GDP.PCAP.PP.CD,EUU,European Union,2008,2008,32483.90314,
NY.GDP.PCAP.PP.CD,EUU,European Union,2007,2007,30994.50577,
NY.GDP.PCAP.PP.CD,EUU,European Union,2006,2006,29085.16412,
NY.GDP.PCAP.PP.CD,EUU,European Union,2005,2005,26808.37022,
NY.GDP.PCAP.PP.CD,EUU,European Union,2004,2004,25835.04943,
NY.GDP.PCAP.PP.CD,EUU,European Union,2003,2003,24674.82296,
NY.GDP.PCAP.PP.CD,EUU,European Union,2002,2002,24182.18079,
NY.GDP.PCAP.PP.CD,EUU,European Union,2001,2001,23172.6909,
NY.GDP.PCAP.PP.CD,EUU,European Union,2000,2000,22078.01584,
NY.GDP.PCAP.PP.CD,EUU,European Union,1999,1999,20742.50614,
NY.GDP.PCAP.PP.CD,EUU,European Union,1998,1998,19964.39314,
NY.GDP.PCAP.PP.CD,EUU,European Union,1997,1997,19059.06217,
NY.GDP.PCAP.PP.CD,EUU,European Union,1996,1996,18315.50035,
NY.GDP.PCAP.PP.CD,EUU,European Union,1995,1995,17724.06127,
NY.GDP.PCAP.PP.CD,EUU,European Union,1994,1994,16920.60333,
NY.GDP.PCAP.PP.CD,EUU,European Union,1993,1993,16175.11942,
NY.GDP.PCAP.PP.CD,EUU,European Union,1992,1992,15932.31561,
NY.GDP.PCAP.PP.CD,EUU,European Union,1991,1991,15467.06367,
NY.GDP.PCAP.PP.CD,EUU,European Union,1990,1990,14797.165,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2018,2018,14133.89333,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2017,2017,13429.31593,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2016,2016,12632.01356,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2015,2015,12412.42213,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2014,2014,11346.86721,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2013,2013,9536.260248,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2012,2012,8839.474989,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2011,2011,8263.064602,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2010,2010,7914.082517,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2009,2009,7653.435975,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2008,2008,7777.692692,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2007,2007,7634.123167,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2006,2006,7573.553857,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2005,2005,7272.437413,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2004,2004,7035.783928,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2003,2003,6520.711363,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2002,2002,6344.806598,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2001,2001,6062.239601,
NY.GDP.PCAP.PP.CD,FJI,Fiji,2000,2000,5836.739217,
NY.GDP.PCAP.PP.CD,FJI,Fiji,1999,1999,5841.722728,
NY.GDP.PCAP.PP.CD,FJI,Fiji,1998,1998,5333.466756,
NY.GDP.PCAP.PP.CD,FJI,Fiji,1997,1997,5255.160729,
NY.GDP.PCAP.PP.CD,FJI,Fiji,1996,1996,5338.51902,
NY.GDP.PCAP.PP.CD,FJI,Fiji,1995,1995,5060.220068,
NY.GDP.PCAP.PP.CD,FJI,Fiji,1994,1994,4897.405344,
NY.GDP.PCAP.PP.CD,FJI,Fiji,1993,1993,4626.669688,
NY.GDP.PCAP.PP.CD,FJI,Fiji,1992,1992,4487.706282,
NY.GDP.PCAP.PP.CD,FJI,Fiji,1991,1991,4186.444625,
NY.GDP.PCAP.PP.CD,FJI,Fiji,1990,1990,4200.875082,
NY.GDP.PCAP.PP.CD,FIN,Finland,2018,2018,49373.18396,
NY.GDP.PCAP.PP.CD,FIN,Finland,2017,2017,47481.21382,
NY.GDP.PCAP.PP.CD,FIN,Finland,2016,2016,44929.90878,
NY.GDP.PCAP.PP.CD,FIN,Finland,2015,2015,42509.13131,
NY.GDP.PCAP.PP.CD,FIN,Finland,2014,2014,41757.40219,
NY.GDP.PCAP.PP.CD,FIN,Finland,2013,2013,41493.14165,
NY.GDP.PCAP.PP.CD,FIN,Finland,2012,2012,40873.09533,
NY.GDP.PCAP.PP.CD,FIN,Finland,2011,2011,40916.83858,
NY.GDP.PCAP.PP.CD,FIN,Finland,2010,2010,38982.53342,
NY.GDP.PCAP.PP.CD,FIN,Finland,2009,2009,38008.81609,
NY.GDP.PCAP.PP.CD,FIN,Finland,2008,2008,40083.69727,
NY.GDP.PCAP.PP.CD,FIN,Finland,2007,2007,37799.03763,
NY.GDP.PCAP.PP.CD,FIN,Finland,2006,2006,34413.57201,
NY.GDP.PCAP.PP.CD,FIN,Finland,2005,2005,32051.794,
NY.GDP.PCAP.PP.CD,FIN,Finland,2004,2004,31173.45109,
NY.GDP.PCAP.PP.CD,FIN,Finland,2003,2003,29019.77327,
NY.GDP.PCAP.PP.CD,FIN,Finland,2002,2002,28605.12232,
NY.GDP.PCAP.PP.CD,FIN,Finland,2001,2001,27807.56942,
NY.GDP.PCAP.PP.CD,FIN,Finland,2000,2000,26794.75325,
NY.GDP.PCAP.PP.CD,FIN,Finland,1999,1999,24767.28067,
NY.GDP.PCAP.PP.CD,FIN,Finland,1998,1998,23576.49425,
NY.GDP.PCAP.PP.CD,FIN,Finland,1997,1997,21787.1521,
NY.GDP.PCAP.PP.CD,FIN,Finland,1996,1996,20051.91461,
NY.GDP.PCAP.PP.CD,FIN,Finland,1995,1995,19550.958,
NY.GDP.PCAP.PP.CD,FIN,Finland,1994,1994,18444.74414,
NY.GDP.PCAP.PP.CD,FIN,Finland,1993,1993,17450.52791,
NY.GDP.PCAP.PP.CD,FIN,Finland,1992,1992,17248.15996,
NY.GDP.PCAP.PP.CD,FIN,Finland,1991,1991,17541.45833,
NY.GDP.PCAP.PP.CD,FIN,Finland,1990,1990,18132.6524,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2018,2018,4880.144024,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2017,2017,4756.028093,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2016,2016,4598.69619,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2015,2015,4687.617393,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2014,2014,4907.887495,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2013,2013,4843.067754,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2012,2012,4686.00603,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2011,2011,4369.591095,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2010,2010,4394.660059,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2009,2009,4223.966821,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2008,2008,4131.06296,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2007,2007,3918.512245,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2006,2006,3673.241962,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2005,2005,3403.831949,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2004,2004,3152.923092,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2003,2003,2760.934488,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2002,2002,2847.897289,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2001,2001,2834.929888,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,2000,2000,2735.331718,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,1999,1999,2651.249157,
NY.GDP.PCAP.PP.CD,FCS,Fragile and conflict affected situations,1998,1998,2608.20297,
